job_id,image_name,object_count,label,area,min_x,min_y,max_x,max_y
76,000000007574,14,9,78,198,154,210,162
76,000000007574,14,10,335,125,159,139,200
76,000000007574,14,12,93,218,170,225,187
76,000000007574,14,15,490,52,192,96,212
76,000000007574,14,17,510,0,197,39,215
76,000000007574,14,18,386,161,199,209,218
76,000000007574,14,21,97,240,212,255,221
76,000000007574,14,22,1801,86,235,255,255
77,000000007784,4,1,50,102,58,114,64
77,000000007784,4,3,152,119,61,140,85
77,000000007784,4,4,4022,22,68,128,161
77,000000007784,4,5,2228,122,88,183,195
78,000000007795,2,2,28503,0,0,255,255
78,000000007795,2,3,1925,158,0,228,42
79,000000007816,28,1,2792,69,0,255,44
79,000000007816,28,11,6060,72,31,180,184
79,000000007816,28,14,618,0,38,44,73
79,000000007816,28,15,848,32,40,92,77
79,000000007816,28,16,50,49,57,58,62
79,000000007816,28,17,89,40,67,56,75
79,000000007816,28,18,462,169,67,190,99
79,000000007816,28,19,104,204,76,213,92
79,000000007816,28,26,182,179,104,198,124
79,000000007816,28,27,1166,0,106,63,143
79,000000007816,28,28,60,206,107,210,122
79,000000007816,28,31,134,215,112,224,135
79,000000007816,28,33,57,0,116,11,121
79,000000007816,28,34,142,86,116,98,131
79,000000007816,28,36,162,222,129,249,142
79,000000007816,28,39,56,44,134,54,142
79,000000007816,28,40,202,77,136,94,157
79,000000007816,28,45,62,197,147,208,155
79,000000007816,28,50,150,179,159,202,171
79,000000007816,28,51,418,215,161,255,176
79,000000007816,28,54,193,104,164,119,189
79,000000007816,28,55,137,195,175,210,188
79,000000007816,28,57,906,213,176,255,204
79,000000007816,28,59,75,125,189,132,205
79,000000007816,28,62,108,0,197,17,206
79,000000007816,28,64,2348,129,220,255,255
79,000000007816,28,65,590,0,221,58,241
79,000000007816,28,68,69,61,231,77,237
80,000000007818,6,1,82,96,74,104,85
80,000000007818,6,3,71,135,80,143,89
80,000000007818,6,4,1562,94,88,167,135
80,000000007818,6,5,210,35,92,55,106
80,000000007818,6,7,1098,112,139,164,174
80,000000007818,6,10,11289,0,156,255,224
81,000000007888,1,1,56606,0,0,255,255
82,000000007977,3,6,72,98,27,110,35
82,000000007977,3,11,42814,0,57,255,255
82,000000007977,3,14,258,124,136,141,165
83,000000007991,22,1,1840,42,0,189,42
83,000000007991,22,2,59,244,4,255,12
83,000000007991,22,3,2038,174,41,249,132
83,000000007991,22,8,167,121,85,146,103
83,000000007991,22,10,51,97,93,105,99
83,000000007991,22,12,66,146,96,161,100
83,000000007991,22,15,52,110,103,118,109
83,000000007991,22,16,597,138,105,173,150
83,000000007991,22,17,98,184,110,193,123
83,000000007991,22,19,953,85,115,155,167
83,000000007991,22,20,61,73,116,80,125
83,000000007991,22,22,6461,0,125,255,252
83,000000007991,22,26,1348,195,129,255,195
83,000000007991,22,28,243,173,133,193,147
83,000000007991,22,32,70,32,144,39,154
83,000000007991,22,34,177,177,160,191,174
83,000000007991,22,35,174,157,165,174,180
83,000000007991,22,38,156,113,178,127,191
83,000000007991,22,40,54,178,184,188,190
83,000000007991,22,42,78,190,193,203,202
83,000000007991,22,44,54,103,200,111,207
83,000000007991,22,46,83,136,219,147,228
84,000000008021,9,9,589,193,44,242,79
84,000000008021,9,10,120,116,61,134,67
84,000000008021,9,11,105,125,72,143,83
84,000000008021,9,15,213,133,92,143,126
84,000000008021,9,17,1732,42,101,94,159
84,000000008021,9,18,79,122,101,128,119
84,000000008021,9,22,3152,137,137,224,222
84,000000008021,9,24,125,134,161,151,172
84,000000008021,9,25,196,92,181,108,195
85,000000008211,10,1,12017,0,0,255,169
85,000000008211,10,5,2742,0,22,81,121
85,000000008211,10,6,80,83,22,99,27
85,000000008211,10,13,225,0,108,21,123
85,000000008211,10,15,64,44,118,60,122
85,000000008211,10,16,356,131,128,148,169
85,000000008211,10,19,1233,208,137,255,188
85,000000008211,10,25,184,159,173,181,192
85,000000008211,10,28,1719,147,198,255,224
85,000000008211,10,30,50,128,212,137,218
86,000000008277,13,1,91,128,0,143,9
86,000000008277,13,4,53,177,2,188,8
86,000000008277,13,11,71,196,10,217,16
86,000000008277,13,18,95,213,22,224,35
86,000000008277,13,19,170,47,24,87,35
86,000000008277,13,20,2980,155,31,255,141
86,000000008277,13,29,17895,0,59,255,255
86,000000008277,13,40,320,103,169,121,206
86,000000008277,13,41,114,146,173,158,184
86,000000008277,13,42,79,69,174,81,184
86,000000008277,13,48,71,69,196,83,202
86,000000008277,13,51,101,134,212,149,220
86,000000008277,13,52,94,248,217,255,234
87,000000008532,4,1,25867,0,0,247,255
87,000000008532,4,2,51,174,15,190,19
87,000000008532,4,3,53,232,24,243,31
87,000000008532,4,8,376,243,169,255,204
88,000000008629,4,1,41979,0,0,255,255
88,000000008629,4,2,60,17,12,28,18
88,000000008629,4,5,70,187,102,201,110
88,000000008629,4,11,51,28,206,39,211
89,000000008690,9,1,37499,0,0,255,255
89,000000008690,9,4,219,184,59,203,73
89,000000008690,9,5,164,191,80,209,96
89,000000008690,9,12,95,151,122,162,136
89,000000008690,9,14,100,107,125,119,142
89,000000008690,9,15,54,209,130,214,144
89,000000008690,9,16,64,159,131,166,140
89,000000008690,9,18,160,108,149,127,174
89,000000008690,9,19,94,97,171,107,183
90,000000008762,2,1,64,116,0,124,7
90,000000008762,2,3,167,196,82,224,88
91,000000008844,13,1,6775,15,0,255,63
91,000000008844,13,2,16743,0,45,255,227
91,000000008844,13,7,56,183,106,194,112
91,000000008844,13,8,132,236,108,255,119
91,000000008844,13,12,467,144,200,195,223
91,000000008844,13,13,138,238,214,255,226
91,000000008844,13,14,243,131,218,153,236
91,000000008844,13,15,57,5,223,13,229
91,000000008844,13,16,78,109,224,120,231
91,000000008844,13,17,104,87,232,97,243
91,000000008844,13,18,581,146,238,205,252
91,000000008844,13,20,128,212,244,239,249
91,000000008844,13,21,52,236,253,255,255
92,000000008899,12,4,124,216,10,241,15
92,000000008899,12,5,54,55,47,72,49
92,000000008899,12,6,392,218,50,242,77
92,000000008899,12,7,62,0,55,1,85
92,000000008899,12,8,166,58,56,72,69
92,000000008899,12,12,124,44,74,76,77
92,000000008899,12,18,564,18,115,40,195
92,000000008899,12,19,80,81,126,84,145
92,000000008899,12,22,8291,0,153,255,241
92,000000008899,12,41,57,219,237,237,239
92,000000008899,12,43,988,60,245,204,255
92,000000008899,12,45,89,14,250,36,255
93,000000009378,8,1,976,0,0,255,4
93,000000009378,8,2,2298,158,45,215,110
93,000000009378,8,6,5526,58,100,187,206
93,000000009378,8,7,63,163,111,170,123
93,000000009378,8,8,52,152,212,161,217
93,000000009378,8,9,205,130,214,146,230
93,000000009378,8,10,396,163,221,192,241
93,000000009378,8,11,1546,0,230,255,255
94,000000009400,2,1,167,216,16,236,24
94,000000009400,2,4,6701,0,170,93,251
95,000000009448,7,2,90,107,63,114,76
95,000000009448,7,3,286,85,66,103,90
95,000000009448,7,4,197,109,111,122,137
95,000000009448,7,6,8145,0,144,83,255
95,000000009448,7,7,9436,158,149,255,255
95,000000009448,7,8,655,123,168,146,248
95,000000009448,7,10,54,249,247,255,255
96,000000009483,6,1,11440,0,0,255,152
96,000000009483,6,2,510,248,37,255,123
96,000000009483,6,4,908,212,120,252,160
96,000000009483,6,5,1622,115,142,201,177
96,000000009483,6,6,82,93,147,104,155
96,000000009483,6,7,315,116,185,152,199
97,000000009590,8,1,8737,101,24,229,169
97,000000009590,8,2,74,9,55,16,68
97,000000009590,8,4,90,7,73,17,84
97,000000009590,8,10,643,135,155,185,189
97,000000009590,8,11,83,86,166,105,170
97,000000009590,8,14,237,39,168,58,184
97,000000009590,8,15,113,229,181,247,188
97,000000009590,8,17,361,170,199,217,211
98,000000009769,22,2,149,109,0,127,17
98,000000009769,22,3,154,129,0,144,17
98,000000009769,22,4,398,148,0,163,37
98,000000009769,22,5,220,166,0,175,31
98,000000009769,22,6,627,180,0,232,30
98,000000009769,22,7,2258,195,0,255,78
98,000000009769,22,8,56,83,7,93,18
98,000000009769,22,11,50,133,18,140,25
98,000000009769,22,14,102,135,31,146,41
98,000000009769,22,16,163,113,35,130,48
98,000000009769,22,17,1440,0,36,47,83
98,000000009769,22,19,56,159,36,168,45
98,000000009769,22,26,53,122,55,128,62
98,000000009769,22,37,344,143,86,166,105
98,000000009769,22,38,1561,172,89,255,127
98,000000009769,22,43,4626,0,124,102,218
98,000000009769,22,44,247,66,125,93,135
98,000000009769,22,45,222,110,127,137,138
98,000000009769,22,48,2603,196,137,255,188
98,000000009769,22,49,203,146,173,175,182
98,000000009769,22,52,465,69,209,135,228
98,000000009769,22,53,970,0,229,64,255
99,000000009772,13,1,13647,24,15,255,206
99,000000009772,13,2,223,202,41,216,60
99,000000009772,13,7,79,54,148,67,154
99,000000009772,13,8,217,83,152,115,162
99,000000009772,13,10,288,152,153,191,164
99,000000009772,13,13,181,62,182,74,201
99,000000009772,13,14,92,193,186,203,196
99,000000009772,13,15,63,0,191,10,200
99,000000009772,13,16,479,0,197,33,228
99,000000009772,13,17,58,194,204,197,220
99,000000009772,13,19,84,237,229,251,250
99,000000009772,13,21,199,37,245,60,255
99,000000009772,13,22,944,64,247,243,255
100,000000009891,8,1,9622,0,0,255,109
100,000000009891,8,3,77,52,10,76,14
100,000000009891,8,6,84,183,28,207,32
100,000000009891,8,8,50,164,76,175,80
100,000000009891,8,9,3347,169,82,255,149
100,000000009891,8,12,73,111,113,123,120
100,000000009891,8,13,543,0,117,31,140
100,000000009891,8,15,905,0,145,33,177
101,000000009914,19,1,1262,0,0,73,33
101,000000009914,19,3,1184,150,0,239,59
101,000000009914,19,4,77,92,15,99,27
101,000000009914,19,6,322,142,18,178,43
101,000000009914,19,9,1627,0,24,37,78
101,000000009914,19,10,120,79,29,89,42
101,000000009914,19,11,1052,145,33,211,72
101,000000009914,19,14,314,244,46,255,77
101,000000009914,19,16,217,75,51,94,72
101,000000009914,19,18,89,169,71,185,78
101,000000009914,19,19,156,140,85,173,92
101,000000009914,19,20,208,186,112,199,130
101,000000009914,19,22,135,200,124,216,136
101,000000009914,19,23,171,161,125,175,149
101,000000009914,19,31,312,123,157,154,190
101,000000009914,19,32,208,207,157,219,191
101,000000009914,19,38,530,176,168,208,221
101,000000009914,19,49,68,115,189,125,196
101,000000009914,19,51,3568,87,194,219,255
102,000000010092,10,1,1196,0,49,18,135
102,000000010092,10,2,2418,162,51,220,102
102,000000010092,10,4,111,54,92,64,104
102,000000010092,10,7,922,199,114,233,159
102,000000010092,10,10,3829,0,136,105,227
102,000000010092,10,12,60,107,151,115,160
102,000000010092,10,14,133,127,171,146,182
102,000000010092,10,16,787,38,189,84,223
102,000000010092,10,17,6832,0,189,255,255
102,000000010092,10,18,205,87,195,110,212
103,000000010363,7,4,205,36,27,65,45
103,000000010363,7,5,61,57,28,65,36
103,000000010363,7,9,63,81,114,92,120
103,000000010363,7,10,487,163,129,191,159
103,000000010363,7,13,73,131,163,142,169
103,000000010363,7,14,53,113,164,120,171
103,000000010363,7,18,62,201,247,216,251
104,000000010583,7,1,976,0,0,98,49
104,000000010583,7,3,533,173,0,230,23
104,000000010583,7,8,80,230,5,250,14
104,000000010583,7,9,51,224,13,231,27
104,000000010583,7,16,28786,0,27,255,255
104,000000010583,7,20,252,74,52,96,76
104,000000010583,7,25,72,241,80,255,89
105,000000010707,12,1,17317,19,0,222,116
105,000000010707,12,2,1110,224,0,255,85
105,000000010707,12,3,189,0,70,12,98
105,000000010707,12,4,65,204,100,213,108
105,000000010707,12,6,1109,0,107,65,140
105,000000010707,12,7,1195,209,112,247,154
105,000000010707,12,8,119,92,133,110,144
105,000000010707,12,9,238,0,168,18,190
105,000000010707,12,12,72,23,191,35,197
105,000000010707,12,13,96,55,191,62,210
105,000000010707,12,19,128,39,230,55,241
105,000000010707,12,20,239,0,240,17,255
106,000000010764,6,2,160,101,94,127,111
106,000000010764,6,3,111,94,115,102,131
106,000000010764,6,4,2998,68,137,149,204
106,000000010764,6,9,64,227,194,239,202
106,000000010764,6,11,429,167,197,232,220
106,000000010764,6,15,224,100,221,139,239
107,000000010977,3,1,47989,0,0,255,255
107,000000010977,3,2,605,193,150,241,171
107,000000010977,3,3,105,0,182,26,188
108,000000010995,4,1,5301,0,0,44,178
108,000000010995,4,2,5598,40,0,87,158
108,000000010995,4,3,233,127,157,161,167
108,000000010995,4,4,733,60,171,128,201
109,000000011051,12,1,15178,0,0,255,194
109,000000011051,12,2,496,60,29,91,69
109,000000011051,12,4,65,47,52,55,61
109,000000011051,12,5,213,225,65,245,85
109,000000011051,12,6,142,73,69,86,84
109,000000011051,12,9,91,56,77,71,90
109,000000011051,12,10,80,217,85,226,96
109,000000011051,12,13,63,70,97,79,108
109,000000011051,12,16,795,70,112,90,182
109,000000011051,12,19,295,182,206,207,223
109,000000011051,12,20,91,232,207,246,216
109,000000011051,12,21,130,219,220,252,227
110,000000011122,7,1,8888,0,0,99,114
110,000000011122,7,2,110,147,0,165,7
110,000000011122,7,3,1443,164,0,253,36
110,000000011122,7,4,506,125,36,177,68
110,000000011122,7,11,162,55,201,75,210
110,000000011122,7,12,76,124,205,134,214
110,000000011122,7,13,883,185,239,255,255
111,000000011149,14,1,451,0,0,27,33
111,000000011149,14,2,5246,151,0,248,94
111,000000011149,14,7,332,244,25,255,70
111,000000011149,14,9,106,16,45,29,59
111,000000011149,14,12,313,44,62,65,123
111,000000011149,14,14,1159,0,67,38,150
111,000000011149,14,16,54,2,71,9,84
111,000000011149,14,26,76,58,140,70,151
111,000000011149,14,29,11877,41,149,255,255
111,000000011149,14,34,52,39,156,47,164
111,000000011149,14,40,994,0,166,35,229
111,000000011149,14,42,558,134,168,172,199
111,000000011149,14,43,52,197,175,207,180
111,000000011149,14,50,146,24,203,34,221
112,000000011197,10,1,147,0,0,19,7
112,000000011197,10,3,178,61,11,73,28
112,000000011197,10,4,1489,0,15,54,64
112,000000011197,10,5,219,61,34,73,59
112,000000011197,10,6,471,91,40,132,68
112,000000011197,10,17,9692,0,103,101,237
112,000000011197,10,18,4750,69,115,255,255
112,000000011197,10,19,599,203,149,231,180
112,000000011197,10,23,111,176,178,193,194
112,000000011197,10,29,379,0,234,32,255
113,000000011511,10,1,1352,120,4,163,86
113,000000011511,10,5,130,6,48,20,58
113,000000011511,10,6,272,95,52,113,77
113,000000011511,10,7,148,162,55,177,71
113,000000011511,10,9,6401,155,72,255,168
113,000000011511,10,13,5852,0,105,122,196
113,000000011511,10,14,678,83,106,139,141
113,000000011511,10,20,115,135,140,161,149
113,000000011511,10,25,68,194,175,203,187
113,000000011511,10,29,70,147,194,160,204
114,000000011615,11,1,7483,0,0,239,229
114,000000011615,11,4,200,167,0,187,13
114,000000011615,11,5,148,204,0,221,14
114,000000011615,11,6,2103,231,0,255,156
114,000000011615,11,7,7793,26,14,239,88
114,000000011615,11,11,109,58,97,70,114
114,000000011615,11,12,59,106,101,109,119
114,000000011615,11,16,90,114,108,125,120
114,000000011615,11,19,250,213,110,235,131
114,000000011615,11,28,5045,24,142,229,193
114,000000011615,11,41,1465,194,206,243,255
115,000000011699,16,2,6060,155,0,255,137
115,000000011699,16,3,2485,0,8,66,73
115,000000011699,16,4,97,96,12,107,21
115,000000011699,16,5,204,140,25,156,54
115,000000011699,16,6,75,98,28,108,38
115,000000011699,16,12,452,119,60,134,120
115,000000011699,16,15,1014,39,74,71,159
115,000000011699,16,16,540,135,88,156,158
115,000000011699,16,17,582,243,91,255,155
115,000000011699,16,18,79,7,102,16,112
115,000000011699,16,21,190,220,116,225,151
115,000000011699,16,22,360,199,125,216,153
115,000000011699,16,24,701,92,131,121,176
115,000000011699,16,29,61,78,161,87,173
115,000000011699,16,30,86,18,169,27,179
115,000000011699,16,31,178,51,174,66,192
116,000000011760,8,3,73,250,65,255,80
116,000000011760,8,6,106,14,75,26,89
116,000000011760,8,7,67,42,78,55,88
116,000000011760,8,9,50,142,82,151,90
116,000000011760,8,13,109,239,121,248,137
116,000000011760,8,14,72,30,124,37,135
116,000000011760,8,15,82,116,126,124,138
116,000000011760,8,33,3995,0,234,255,255
117,000000011813,11,1,4319,27,0,69,141
117,000000011813,11,2,166,84,0,100,17
117,000000011813,11,3,18608,106,0,255,205
117,000000011813,11,6,1301,79,139,112,197
117,000000011813,11,7,68,172,162,176,175
117,000000011813,11,8,1550,172,174,207,255
117,000000011813,11,9,306,139,208,166,221
117,000000011813,11,10,272,109,209,135,220
117,000000011813,11,11,552,204,217,224,255
117,000000011813,11,12,90,253,218,255,247
117,000000011813,11,13,496,231,220,245,255
118,000000012062,6,1,59,53,0,62,7
118,000000012062,6,2,32816,0,0,255,255
118,000000012062,6,3,136,213,0,255,4
118,000000012062,6,10,168,169,145,194,157
118,000000012062,6,12,57,57,168,71,177
118,000000012062,6,15,85,246,199,255,211
119,000000012120,10,6,207,172,2,187,20
119,000000012120,10,9,79,0,5,9,17
119,000000012120,10,10,62,68,6,80,17
119,000000012120,10,11,82,85,7,95,20
119,000000012120,10,20,82,145,25,155,33
119,000000012120,10,28,61,177,46,182,58
119,000000012120,10,29,96,227,52,240,65
119,000000012120,10,30,52,244,52,253,57
119,000000012120,10,47,107,15,127,45,130
119,000000012120,10,48,72,65,127,88,129
120,000000012280,14,3,10809,111,0,255,255
120,000000012280,14,7,92,28,29,38,38
120,000000012280,14,8,107,99,32,125,37
120,000000012280,14,9,873,130,41,162,112
120,000000012280,14,10,93,152,48,156,72
120,000000012280,14,11,92,184,52,195,69
120,000000012280,14,12,512,110,55,127,97
120,000000012280,14,14,377,92,65,107,108
120,000000012280,14,15,156,9,67,13,108
120,000000012280,14,21,9406,0,106,168,217
120,000000012280,14,24,405,40,130,84,147
120,000000012280,14,27,290,0,200,36,214
120,000000012280,14,30,123,82,227,110,235
120,000000012280,14,33,77,89,247,107,252
121,000000012576,8,1,373,227,0,255,13
121,000000012576,8,3,8259,0,38,255,99
121,000000012576,8,8,15302,0,94,255,255
121,000000012576,8,12,4345,8,175,162,255
121,000000012576,8,19,99,3,219,14,229
121,000000012576,8,20,527,66,225,106,255
121,000000012576,8,24,96,3,240,19,249
121,000000012576,8,27,86,159,246,175,255
122,000000012639,5,1,32274,0,34,255,255
122,000000012639,5,2,1155,15,37,78,61
122,000000012639,5,3,114,157,38,165,55
122,000000012639,5,15,617,3,147,27,182
122,000000012639,5,16,297,6,186,15,237
123,000000012667,6,1,10936,0,0,169,138
123,000000012667,6,2,82,49,12,58,22
123,000000012667,6,3,585,0,25,38,55
123,000000012667,6,4,935,198,65,255,92
123,000000012667,6,6,1783,0,118,109,187
123,000000012667,6,7,22024,0,132,255,255
124,000000012670,22,1,385,103,23,137,54
124,000000012670,22,3,169,27,39,49,51
124,000000012670,22,6,823,186,49,211,98
124,000000012670,22,7,116,24,53,33,72
124,000000012670,22,10,169,223,56,229,86
124,000000012670,22,14,98,132,74,148,81
124,000000012670,22,16,96,26,89,38,105
124,000000012670,22,17,70,10,91,18,104
124,000000012670,22,19,116,241,95,255,114
124,000000012670,22,22,2335,115,109,167,213
124,000000012670,22,25,74,181,119,193,133
124,000000012670,22,28,299,213,135,236,155
124,000000012670,22,29,465,237,147,255,185
124,000000012670,22,30,75,32,156,46,161
124,000000012670,22,31,61,62,156,69,168
124,000000012670,22,33,78,224,168,233,182
124,000000012670,22,34,53,110,170,117,177
124,000000012670,22,36,1104,214,175,255,255
124,000000012670,22,37,82,104,182,119,188
124,000000012670,22,40,501,44,200,101,239
124,000000012670,22,43,767,159,213,200,244
124,000000012670,22,44,55,24,222,31,230
125,000000012748,10,1,4786,146,0,234,94
125,000000012748,10,2,763,110,12,141,43
125,000000012748,10,3,366,70,76,89,110
125,000000012748,10,4,4561,146,93,255,190
125,000000012748,10,6,609,109,109,126,169
125,000000012748,10,7,53,250,161,255,172
125,000000012748,10,9,2707,9,182,54,255
125,000000012748,10,10,140,138,188,144,212
125,000000012748,10,11,125,244,210,255,227
125,000000012748,10,12,206,119,240,140,255
126,000000013004,6,1,23856,38,2,255,216
126,000000013004,6,5,88,53,16,77,31
126,000000013004,6,6,142,22,33,50,67
126,000000013004,6,14,57,132,124,141,131
126,000000013004,6,15,640,27,163,181,228
126,000000013004,6,21,68,185,216,207,224
127,000000013177,12,2,372,120,8,142,59
127,000000013177,12,3,90,229,10,242,16
127,000000013177,12,6,132,0,25,20,35
127,000000013177,12,7,278,30,34,55,56
127,000000013177,12,8,112,139,36,148,65
127,000000013177,12,10,295,102,44,118,111
