job_id,image_name,width,height,object_count,gpu_time_ms,total_time_ms,status
606,000000068933,256,256,28,0.345,1.881,success
607,000000069106,256,256,7,0.376,1.540,success
608,000000069138,256,256,9,0.378,1.583,success
609,000000069213,256,256,13,0.351,1.766,success
610,000000069224,256,256,7,0.493,2.214,success
611,000000069356,256,256,26,0.345,1.755,success
612,000000069795,256,256,4,0.464,2.307,success
613,000000070048,256,256,6,0.316,2.045,success
614,000000070158,256,256,26,0.391,2.455,success
615,000000070229,256,256,23,0.480,2.155,success
616,000000070254,256,256,15,0.474,2.280,success
617,000000070739,256,256,11,0.444,2.149,success
618,000000070774,256,256,21,0.380,1.793,success
619,000000071226,256,256,10,0.680,2.856,success
620,000000071451,256,256,4,0.433,2.015,success
621,000000071711,256,256,13,0.428,2.350,success
622,000000071756,256,256,7,0.356,1.708,success
623,000000071877,256,256,9,0.318,1.701,success
624,000000071938,256,256,6,0.589,2.521,success
625,000000072281,256,256,3,0.509,1.916,success
626,000000072795,256,256,11,0.612,2.048,success
627,000000072813,256,256,3,0.375,1.958,success
628,000000072852,256,256,11,0.454,1.918,success
629,000000073118,256,256,2,0.905,3.006,success
630,000000073153,256,256,6,0.490,1.988,success
631,000000073326,256,256,13,0.486,2.296,success
632,000000073533,256,256,11,0.848,2.611,success
633,000000073702,256,256,11,0.383,2.051,success
634,000000073946,256,256,6,0.442,2.015,success
635,000000074058,256,256,14,0.402,1.919,success
636,000000074092,256,256,4,0.604,1.831,success
637,000000074200,256,256,6,0.366,1.785,success
638,000000074209,256,256,6,0.491,2.198,success
639,000000074256,256,256,24,0.327,1.761,success
640,000000074457,256,256,3,0.320,1.921,success
641,000000074646,256,256,2,0.340,1.800,success
642,000000074733,256,256,16,0.348,1.753,success
643,000000074860,256,256,1,0.321,2.187,success
644,000000075393,256,256,4,0.339,2.105,success
645,000000075456,256,256,5,0.317,2.075,success
646,000000075612,256,256,7,0.367,2.048,success
647,000000076211,256,256,5,0.467,2.091,success
648,000000076261,256,256,1,0.374,2.453,success
649,000000076416,256,256,13,0.324,1.929,success
650,000000076417,256,256,4,0.329,2.071,success
651,000000076468,256,256,6,0.479,1.979,success
652,000000076547,256,256,17,0.326,1.716,success
653,000000076625,256,256,9,0.335,1.650,success
654,000000076731,256,256,3,0.338,1.698,success
655,000000077396,256,256,10,0.420,2.224,success
656,000000077460,256,256,2,0.311,2.252,success
657,000000077595,256,256,13,0.341,2.152,success
658,000000078032,256,256,10,0.446,2.074,success
659,000000078170,256,256,5,0.545,2.020,success
660,000000078266,256,256,7,0.328,1.673,success
661,000000078404,256,256,11,0.358,1.917,success
662,000000078420,256,256,2,0.566,2.129,success
663,000000078426,256,256,4,0.331,2.198,success
664,000000078565,256,256,10,0.374,2.275,success
665,000000078748,256,256,14,0.354,2.214,success
666,000000078823,256,256,14,0.351,1.809,success
667,000000078843,256,256,24,0.311,1.590,success
668,000000078915,256,256,10,0.443,2.567,success
669,000000078959,256,256,9,0.360,1.919,success
670,000000079014,256,256,7,0.521,2.119,success
671,000000079031,256,256,7,0.456,2.597,success
672,000000079034,256,256,13,0.355,1.845,success
673,000000079144,256,256,25,0.520,1.973,success
674,000000079188,256,256,10,0.313,1.825,success
675,000000079229,256,256,4,0.497,1.798,success
676,000000079408,256,256,26,0.330,1.853,success
677,000000079565,256,256,1,0.341,2.084,success
678,000000079588,256,256,6,0.327,1.927,success
679,000000079651,256,256,12,0.321,1.749,success
680,000000079837,256,256,0,0.304,1.310,success
681,000000079969,256,256,19,0.330,2.238,success
682,000000080022,256,256,10,0.484,1.923,success
683,000000080057,256,256,8,0.695,2.777,success
684,000000080153,256,256,5,0.604,3.008,success
685,000000080273,256,256,2,0.370,2.462,success
686,000000080274,256,256,11,0.423,1.986,success
687,000000080340,256,256,19,0.350,1.931,success
688,000000080413,256,256,9,0.474,2.019,success
689,000000080659,256,256,22,0.382,1.947,success
690,000000080666,256,256,3,0.354,2.091,success
691,000000080671,256,256,2,0.323,2.277,success
692,000000080932,256,256,15,0.329,1.511,success
693,000000080949,256,256,9,0.298,1.682,success
694,000000081061,256,256,7,0.374,2.015,success
695,000000081394,256,256,10,0.514,1.753,success
696,000000081594,256,256,20,0.399,1.876,success
697,000000081738,256,256,4,0.343,2.077,success
698,000000081766,256,256,24,0.306,2.049,success
699,000000081988,256,256,3,0.327,2.450,success
700,000000082085,256,256,6,0.423,1.716,success
701,000000082180,256,256,5,0.341,2.497,success
702,000000082688,256,256,5,0.323,1.937,success
703,000000082696,256,256,7,0.378,2.138,success
704,000000082715,256,256,4,0.305,1.752,success
705,000000082765,256,256,4,0.312,1.596,success
706,000000082807,256,256,6,0.358,2.149,success
707,000000082812,256,256,14,0.325,2.023,success
708,000000082821,256,256,18,0.379,1.576,success
709,000000082846,256,256,18,0.322,1.567,success
710,000000082986,256,256,6,0.316,2.170,success
711,000000083113,256,256,11,0.341,2.117,success
712,000000083172,256,256,3,0.362,1.469,success
713,000000083531,256,256,32,0.376,1.742,success
714,000000083540,256,256,6,0.541,1.793,success
715,000000084031,256,256,26,0.362,1.729,success
716,000000084170,256,256,11,0.399,1.821,success
717,000000084241,256,256,8,0.341,2.173,success
718,000000084270,256,256,23,0.449,2.128,success
719,000000084362,256,256,2,0.446,2.511,success
720,000000084431,256,256,14,0.505,2.541,success
721,000000084477,256,256,9,0.342,1.907,success
722,000000084492,256,256,23,0.495,2.220,success
723,000000084650,256,256,1,0.324,1.556,success
724,000000084664,256,256,8,0.543,2.110,success
725,000000084674,256,256,16,0.466,2.035,success
726,000000084752,256,256,5,0.356,2.308,success
727,000000085089,256,256,13,0.335,1.828,success
728,000000085157,256,256,9,0.353,1.863,success
729,000000085195,256,256,3,0.328,2.285,success
730,000000085329,256,256,4,0.334,1.723,success
731,000000085376,256,256,9,0.361,1.631,success
732,000000085478,256,256,8,0.561,1.899,success
733,000000085576,256,256,5,0.445,1.910,success
734,000000085665,256,256,1,0.337,2.508,success
735,000000085682,256,256,6,0.400,2.024,success
736,000000085772,256,256,8,0.331,1.661,success
737,000000085823,256,256,36,0.541,2.243,success
738,000000085911,256,256,2,0.350,2.275,success
739,000000086220,256,256,5,0.328,2.381,success
740,000000086483,256,256,11,0.544,2.132,success
741,000000086582,256,256,11,0.444,2.130,success
742,000000086755,256,256,2,0.344,2.375,success
743,000000086956,256,256,10,0.344,1.647,success
744,000000087038,256,256,10,0.334,1.962,success
745,000000087144,256,256,10,0.338,1.951,success
746,000000087244,256,256,2,0.470,1.790,success
747,000000087470,256,256,18,0.359,2.082,success
748,000000087476,256,256,7,0.391,1.672,success
749,000000087742,256,256,8,0.463,2.107,success
750,000000087875,256,256,13,0.356,2.141,success
751,000000088040,256,256,18,0.329,1.763,success
752,000000088218,256,256,7,0.749,2.229,success
753,000000088250,256,256,9,0.375,1.864,success
754,000000088265,256,256,27,0.317,1.855,success
755,000000088269,256,256,11,0.546,1.788,success
756,000000088345,256,256,2,0.333,1.752,success
757,000000088432,256,256,19,0.330,1.771,success
758,000000088462,256,256,8,0.393,1.954,success
759,000000088485,256,256,12,0.375,2.020,success
760,000000088848,256,256,9,0.605,2.578,success
761,000000088951,256,256,21,0.379,1.936,success
762,000000088970,256,256,7,0.330,1.505,success
763,000000089045,256,256,12,0.354,1.918,success
764,000000089078,256,256,5,0.373,2.331,success
765,000000089271,256,256,19,0.514,2.442,success
766,000000089296,256,256,20,0.351,1.852,success
767,000000089556,256,256,11,0.557,2.250,success
768,000000089648,256,256,20,0.654,2.090,success
769,000000089670,256,256,3,0.305,1.590,success
770,000000089697,256,256,9,0.368,1.728,success
771,000000089761,256,256,5,0.302,1.544,success
772,000000089880,256,256,14,0.346,1.640,success
773,000000090003,256,256,2,0.304,1.753,success
774,000000090062,256,256,22,0.337,1.900,success
775,000000090108,256,256,2,0.329,1.857,success
776,000000090155,256,256,2,0.407,2.145,success
777,000000090208,256,256,21,0.402,1.940,success
778,000000090284,256,256,12,0.554,2.173,success
779,000000090631,256,256,1,0.342,2.632,success
780,000000090891,256,256,16,0.359,1.905,success
781,000000090956,256,256,1,0.338,2.432,success
782,000000091406,256,256,18,0.321,1.947,success
783,000000091495,256,256,5,0.354,1.839,success
784,000000091500,256,256,16,0.341,1.684,success
785,000000091615,256,256,4,0.411,2.235,success
786,000000091619,256,256,11,0.334,1.950,success
787,000000091654,256,256,12,0.313,1.931,success
788,000000091779,256,256,10,0.337,1.973,success
789,000000091921,256,256,8,0.346,1.772,success
790,000000092053,256,256,3,0.295,1.389,success
791,000000092091,256,256,15,0.335,1.788,success
792,000000092124,256,256,2,0.314,2.237,success
793,000000092177,256,256,8,0.369,1.975,success
794,000000092416,256,256,3,0.482,2.439,success
795,000000092660,256,256,19,0.353,2.400,success
796,000000092839,256,256,1,0.375,1.866,success
797,000000092939,256,256,11,0.327,2.113,success
798,000000093154,256,256,12,0.540,2.321,success
799,000000093261,256,256,16,0.858,3.269,success
800,000000093353,256,256,3,0.932,3.229,success
801,000000093437,256,256,13,0.650,2.362,success
802,000000093717,256,256,16,0.413,1.752,success
803,000000093965,256,256,20,0.485,1.954,success
804,000000094157,256,256,3,0.390,2.387,success
805,000000094185,256,256,18,0.411,1.817,success
806,000000094326,256,256,4,0.432,2.093,success
807,000000094336,256,256,4,0.375,2.155,success
808,000000094614,256,256,1,0.422,2.688,success
809,000000094751,256,256,6,0.551,2.555,success
810,000000094852,256,256,7,0.492,2.393,success
811,000000094871,256,256,10,0.344,1.931,success
812,000000094944,256,256,15,0.329,1.816,success
813,000000095069,256,256,2,0.364,2.233,success
814,000000095155,256,256,1,0.329,2.458,success
815,000000095707,256,256,1,0.387,1.985,success
816,000000095786,256,256,8,0.438,2.320,success
817,000000095843,256,256,1,0.516,2.278,success
818,000000095862,256,256,13,0.337,1.828,success
819,000000095899,256,256,15,0.472,2.395,success
820,000000096001,256,256,5,0.692,2.970,success
821,000000096427,256,256,10,0.476,2.526,success
822,000000096493,256,256,6,0.358,2.132,success
823,000000096549,256,256,4,0.467,1.886,success
824,000000096825,256,256,2,0.497,1.977,success
825,000000096960,256,256,3,0.480,2.076,success
826,000000097022,256,256,9,0.408,1.960,success
827,000000097230,256,256,1,0.559,2.645,success
828,000000097278,256,256,5,0.739,3.131,success
829,000000097337,256,256,9,0.530,2.216,success
830,000000097585,256,256,3,0.433,2.554,success
831,000000097679,256,256,4,0.649,5.837,success
832,000000097924,256,256,23,0.612,2.972,success
833,000000097988,256,256,10,0.554,2.726,success
834,000000097994,256,256,4,0.382,2.117,success
835,000000098018,256,256,5,0.585,2.642,success
836,000000098261,256,256,8,0.338,2.155,success
837,000000098287,256,256,4,0.344,2.110,success
838,000000098392,256,256,11,0.388,2.079,success
839,000000098497,256,256,7,0.335,1.955,success
840,000000098520,256,256,10,0.373,2.183,success
841,000000098633,256,256,4,0.358,2.021,success
842,000000098716,256,256,13,0.447,2.464,success
843,000000098839,256,256,7,0.399,2.127,success
844,000000098853,256,256,14,0.330,2.197,success
845,000000099024,256,256,2,0.365,2.494,success
846,000000099039,256,256,5,0.335,2.345,success
847,000000099053,256,256,10,0.678,2.723,success
848,000000099054,256,256,17,0.480,2.391,success
849,000000099114,256,256,11,0.372,1.698,success
850,000000099182,256,256,7,0.421,2.020,success
851,000000099242,256,256,1,0.351,2.489,success
852,000000099428,256,256,5,0.333,2.015,success
853,000000099810,256,256,10,0.411,2.203,success
854,000000100238,256,256,14,0.408,2.038,success
855,000000100274,256,256,13,0.419,2.005,success
856,000000100283,256,256,14,0.350,1.735,success
857,000000100428,256,256,10,0.540,2.380,success
858,000000100489,256,256,8,0.327,2.487,success
859,000000100510,256,256,22,0.348,1.813,success
860,000000100582,256,256,24,0.443,2.515,success
861,000000100624,256,256,20,0.321,1.773,success
862,000000100723,256,256,25,0.381,2.110,success
863,000000101022,256,256,10,0.337,1.807,success
864,000000101068,256,256,6,0.568,2.614,success
865,000000101420,256,256,5,0.511,2.271,success
866,000000101762,256,256,6,0.589,2.450,success
867,000000101780,256,256,12,0.301,1.915,success
868,000000101787,256,256,5,0.338,2.213,success
869,000000101884,256,256,8,0.355,1.680,success
870,000000102331,256,256,21,0.511,2.610,success
871,000000102356,256,256,15,0.364,1.949,success
872,000000102411,256,256,6,0.368,2.358,success
873,000000102644,256,256,3,0.306,1.764,success
874,000000102707,256,256,10,0.338,2.297,success
875,000000102805,256,256,6,0.347,1.935,success
876,000000102820,256,256,9,0.413,2.131,success
877,000000103548,256,256,13,0.401,2.347,success
878,000000103585,256,256,8,0.464,2.323,success
879,000000103723,256,256,10,0.345,2.164,success
880,000000104119,256,256,21,0.305,1.959,success
881,000000104198,256,256,6,0.362,2.231,success
882,000000104424,256,256,9,0.357,2.077,success
883,000000104455,256,256,14,0.339,1.888,success
884,000000104572,256,256,10,0.537,2.355,success
885,000000104603,256,256,22,0.432,2.557,success
886,000000104612,256,256,27,0.783,2.548,success
887,000000104619,256,256,6,0.358,2.246,success
888,000000104666,256,256,4,0.529,2.046,success
889,000000104669,256,256,9,0.298,1.911,success
890,000000104782,256,256,11,0.419,2.188,success
891,000000104803,256,256,3,0.385,1.634,success
892,000000105014,256,256,14,0.311,2.067,success
893,000000105249,256,256,2,0.360,2.257,success
894,000000105264,256,256,5,0.404,1.982,success
895,000000105335,256,256,4,0.314,1.883,success
896,000000105455,256,256,4,0.338,2.205,success
897,000000105912,256,256,11,0.333,1.703,success
898,000000105923,256,256,10,0.345,1.555,success
899,000000106048,256,256,7,0.357,2.060,success
900,000000106235,256,256,8,0.365,1.844,success
901,000000106266,256,256,16,0.355,2.149,success
902,000000106281,256,256,12,0.367,1.876,success
903,000000106330,256,256,1,0.399,2.800,success
904,000000106389,256,256,13,0.345,2.118,success
905,000000106563,256,256,36,0.380,2.353,success
906,000000106757,256,256,9,0.656,2.553,success
907,000000106881,256,256,27,0.564,2.486,success
908,000000106912,256,256,3,0.636,2.765,success
909,000000107087,256,256,5,0.680,2.235,success
910,000000107094,256,256,11,0.507,2.653,success
911,000000107226,256,256,18,0.459,2.172,success
912,000000107339,256,256,3,0.540,2.392,success
913,000000107554,256,256,12,0.511,2.959,success
914,000000107851,256,256,4,0.863,3.743,success
915,000000108026,256,256,6,1.043,3.743,success
916,000000108244,256,256,2,0.967,3.246,success
917,000000108253,256,256,7,0.810,3.898,success
918,000000108440,256,256,4,0.683,3.259,success
919,000000108495,256,256,8,0.926,4.030,success
920,000000108503,256,256,9,0.626,3.437,success
921,000000108864,256,256,3,0.352,2.407,success
922,000000109055,256,256,17,0.288,1.894,success
923,000000109118,256,256,17,0.613,2.438,success
924,000000109313,256,256,9,0.322,2.252,success
925,000000109441,256,256,10,0.468,2.634,success
926,000000109798,256,256,14,0.486,2.414,success
927,000000109827,256,256,8,0.420,2.535,success
928,000000109900,256,256,4,0.384,2.423,success
929,000000109916,256,256,17,0.430,2.336,success
930,000000109976,256,256,10,0.525,2.350,success
931,000000109992,256,256,5,0.377,2.331,success
932,000000110042,256,256,11,0.388,2.019,success
933,000000110211,256,256,9,0.567,2.636,success
934,000000110282,256,256,3,0.560,2.604,success
935,000000110359,256,256,1,0.426,2.606,success
936,000000110449,256,256,4,0.319,1.662,success
937,000000110638,256,256,5,0.474,2.449,success
938,000000110721,256,256,1,0.398,2.368,success
939,000000110784,256,256,11,0.547,2.688,success
940,000000110884,256,256,3,0.588,2.792,success
941,000000110972,256,256,2,0.663,2.288,success
942,000000110999,256,256,4,0.312,1.524,success
943,000000111036,256,256,4,0.352,1.830,success
944,000000111086,256,256,15,0.424,2.447,success
945,000000111179,256,256,8,0.534,2.586,success
946,000000111207,256,256,13,0.668,2.300,success
947,000000111609,256,256,26,0.528,2.383,success
948,000000111951,256,256,15,0.367,2.103,success
949,000000112110,256,256,0,0.329,1.485,success
950,000000112298,256,256,3,0.308,1.716,success
